docid,adj,adp,adv,aux,cconj,det,intj,noun,num,pron,propn,punct,sconj,sym,verb
10100170,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10103676,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10105175,0.08970099667774087,0.12956810631229235,0.03322259136212625,0.036544850498338874,0.036544850498338874,0.06312292358803986,0.0033222591362126247,0.2591362126245847,0.016611295681063124,0.08970099667774087,0.053156146179401995,0.053156146179401995,0.009966777408637873,0.006644518272425249,0.11960132890365449
10105717,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10106887,0.09582309582309582,0.06142506142506143,0.036855036855036855,0.07125307125307126,0.03931203931203931,0.06388206388206388,0.004914004914004914,0.19901719901719903,0.007371007371007371,0.08845208845208845,0.08108108108108109,0.09582309582309582,0.019656019656019656,0,0.13513513513513514
10114458,0.09558823529411764,0.061274509803921566,0.03676470588235294,0.07107843137254902,0.0392156862745098,0.06372549019607843,0.004901960784313725,0.19362745098039216,0.007352941176470588,0.08823529411764706,0.0857843137254902,0.09803921568627451,0.0196078431372549,0,0.13480392156862744
10114531,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10122654,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10122977,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10125457,0.0891089108910891,0.06188118811881188,0.03712871287128713,0.07178217821782178,0.039603960396039604,0.06188118811881188,0.0024752475247524753,0.21287128712871287,0.007425742574257425,0.08663366336633663,0.08415841584158416,0.09158415841584158,0.019801980198019802,0,0.13366336633663367
10126833,0.09582309582309582,0.06142506142506143,0.036855036855036855,0.07125307125307126,0.03931203931203931,0.06388206388206388,0.004914004914004914,0.1941031941031941,0.007371007371007371,0.08845208845208845,0.085995085995086,0.09582309582309582,0.019656019656019656,0,0.13513513513513514
10127011,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10127301,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
10133472,0.0960591133004926,0.06157635467980296,0.03694581280788178,0.07142857142857142,0.03940886699507389,0.06403940886699508,0.0049261083743842365,0.19458128078817735,0.007389162561576354,0.08866995073891626,0.08374384236453201,0.0960591133004926,0.019704433497536946,0,0.1354679802955665
